Sale ID,Date,AveragePrice,Total Avocados,Small 4046,Extra Large 4770,Large 4225,Total Bags,Small Bags,Large Bags,XLarge Bags,type,Cities
1,3/6/2016 0:00,1.13,372275,136469,19506,216300,71112,71097,6,9,conventional,Sacramento
1,3/25/2018 0:00,1.13,497692,135652,812,361228,72755,67652,624,4479,conventional,Sacramento
1,6/4/2017 0:00,1.13,338151,184954,20220,132977,221834,219392,163,2279,conventional,San Diego
1,12/10/2017 0:00,1.13,316052,156012,11293,148747,126095,114750,8734,2611,conventional,San Diego
1,1/29/2017 0:00,1.13,824549,371071,15022,438456,85101,73350,844,10907,conventional,San Francisco
1,3/22/2015 0:00,1.13,431287,192631,8716,229940,82910,82899,0,11,conventional,Seattle
1,4/19/2015 0:00,1.13,466323,130766,10877,324680,103707,103533,161,13,conventional,Seattle
1,8/23/2015 0:00,1.13,412967,137391,9739,265837,138530,138486,26,18,conventional,Seattle
1,9/4/2016 0:00,1.13,276613,132309,2493,141811,287239,286871,129,239,conventional,Seattle
1,6/14/2015 0:00,1.13,75958,36981,3429,35548,12621,12621,0,0,conventional,Spokane
1,10/18/2015 0:00,1.13,49434,16562,1935,30937,11299,11299,0,0,conventional,Spokane
1,11/1/2015 0:00,1.13,46493,20262,2429,23802,13659,13659,0,0,conventional,Spokane
1,7/12/2015 0:00,1.13,176927,132490,233,44204,56652,56426,4,222,conventional,St Louis
1,12/20/2015 0:00,1.13,64242,40333,41,23868,71186,59160,12026,0,conventional,St Louis
1,12/10/2017 0:00,1.13,95,19,0,76,6336,3246,3090,0,organic,Syracuse
1,9/27/2015 0:00,1.13,169743,99078,100,70565,82385,42717,39668,0,conventional,Tampa
1,3/18/2018 0:00,1.13,417105,372786,1301,43018,157276,93201,63925,150,conventional,Tampa
1,7/12/2015 0:00,1.14,348900,310080,867,37953,58304,46024,12280,0,conventional,Atlanta
1,8/28/2016 0:00,1.14,6374,1480,0,4894,12108,1774,10334,0,organic,Atlanta
1,11/20/2016 0:00,1.14,247381,189207,168,58006,201556,128442,72236,878,conventional,Atlanta
1,8/16/2015 0:00,1.14,726780,86492,43103,597185,155976,153157,2797,22,conventional,Baltimore Washington
1,4/3/2016 0:00,1.14,597829,61533,12784,523512,173047,170235,2812,0,conventional,Baltimore Washington
1,1/8/2017 0:00,1.14,843078,83250,9794,750034,186203,183395,2282,526,conventional,Baltimore Washington
1,2/15/2015 0:00,1.14,55881,41548,6493,7840,5341,3648,1693,0,conventional,Boise
1,3/8/2015 0:00,1.14,60490,45880,7404,7206,4860,4860,0,0,conventional,Boise
1,11/1/2015 0:00,1.14,41223,30435,6428,4360,12363,12332,0,31,conventional,Boise
1,12/18/2016 0:00,1.14,412,6,0,406,2198,552,1646,0,organic,Boise
1,4/23/2017 0:00,1.14,54258,41816,9754,2688,39398,39291,85,22,conventional,Boise
1,12/3/2017 0:00,1.14,47274,38662,7094,1518,39372,35079,4261,32,conventional,Boise
1,2/11/2018 0:00,1.14,61684,48309,10559,2816,31423,19863,11540,20,conventional,Boise
1,5/10/2015 0:00,1.14,481561,4602,131,476828,143997,141309,2688,0,conventional,Boston
1,5/24/2015 0:00,1.14,495365,4602,277,490486,138157,137769,388,0,conventional,Boston
1,7/12/2015 0:00,1.14,486334,5332,9362,471640,148183,146947,1236,0,conventional,Boston
1,10/11/2015 0:00,1.14,383797,5146,355,378296,101910,97513,4397,0,conventional,Boston
1,2/21/2016 0:00,1.14,431432,5601,36874,388957,122278,120040,2238,0,conventional,Boston
1,7/31/2016 0:00,1.14,593,16,0,577,6720,6710,10,0,organic,Boston
1,12/10/2017 0:00,1.14,572814,13210,2169,557435,114437,93126,21311,0,conventional,Boston
1,3/20/2016 0:00,1.14,63510,1111,55,62344,76855,76855,0,0,conventional,Buffalo Rochester
1,4/17/2016 0:00,1.14,68810,1167,58,67585,100546,100546,0,0,conventional,Buffalo Rochester
1,12/10/2017 0:00,1.14,270,199,0,71,10875,3942,6933,0,organic,Buffalo Rochester
1,3/18/2018 0:00,1.14,86685,16300,64,70321,79673,22589,56334,750,conventional,Buffalo Rochester
1,10/11/2015 0:00,1.14,127601,22942,58990,45669,39796,33103,6693,0,conventional,Charlotte
1,3/27/2016 0:00,1.14,139293,32858,15519,90916,50652,45385,5267,0,conventional,Charlotte
1,4/17/2016 0:00,1.14,155272,37151,17306,100815,57169,50674,5887,608,conventional,Charlotte
1,1/18/2015 0:00,1.14,698876,24918,140240,533718,98866,95516,3312,38,conventional,Chicago
1,12/6/2015 0:00,1.14,601109,53173,92888,455048,62911,62473,421,17,conventional,Chicago
1,5/8/2016 0:00,1.14,4726,372,3,4351,3740,994,2746,0,organic,Columbus
1,9/25/2016 0:00,1.14,109889,70129,2426,37334,42090,41378,712,0,conventional,Columbus
1,3/5/2017 0:00,1.14,106288,74970,1538,29780,59882,54734,5135,13,conventional,Columbus
1,6/18/2017 0:00,1.14,3407,464,0,2943,5248,784,4464,0,organic,Columbus
1,12/31/2017 0:00,1.14,1488,446,0,1042,14364,13142,1222,0,organic,Columbus
1,7/26/2015 0:00,1.14,11873,11536,0,337,928,928,0,0,organic,Dallas Ft Worth
1,10/30/2016 0:00,1.14,591267,432539,2502,156226,209815,208940,806,69,conventional,Dallas Ft Worth
1,11/6/2016 0:00,1.14,678604,513466,1932,163206,216301,215425,274,602,conventional,Dallas Ft Worth
1,12/11/2016 0:00,1.14,5017,4813,0,204,15603,15557,46,0,organic,Dallas Ft Worth
1,3/26/2017 0:00,1.14,10302,9800,0,502,19326,19182,144,0,organic,Dallas Ft Worth
1,8/30/2015 0:00,1.14,560236,119850,19354,421032,161468,43992,117476,0,conventional,Denver
1,11/8/2015 0:00,1.14,46810,37448,36,9326,8541,500,8041,0,organic,Denver
1,8/7/2016 0:00,1.14,370204,168010,18625,183569,324912,151221,172079,1612,conventional,Denver
1,6/18/2017 0:00,1.14,403011,185316,19386,198309,487712,129619,358058,35,conventional,Denver
1,7/17/2016 0:00,1.14,9590,890,0,8700,12481,1093,11388,0,organic,Detroit
1,8/28/2016 0:00,1.14,8467,856,0,7611,9895,854,9041,0,organic,Detroit
1,1/28/2018 0:00,1.14,165526,80917,14554,70055,201929,177720,23024,1185,conventional,Detroit
1,3/11/2018 0:00,1.14,195733,82677,47721,65335,247563,178043,49943,19577,conventional,Detroit
1,6/7/2015 0:00,1.14,151564,6926,10408,134230,61035,55433,4067,1535,conventional,Grand Rapids
1,10/25/2015 0:00,1.14,99766,3900,9431,86435,35156,30488,3036,1632,conventional,Grand Rapids
1,12/18/2016 0:00,1.14,114828,908,4631,109289,46308,42335,3947,26,conventional,Grand Rapids
1,3/29/2015 0:00,1.14,134897,31892,418,102587,62385,61036,1349,0,conventional,Harrisburg Scranton
1,12/13/2015 0:00,1.14,134429,27054,230,107145,52630,51753,877,0,conventional,Harrisburg Scranton
1,1/10/2016 0:00,1.14,152408,38270,142,113996,78850,77645,1205,0,conventional,Harrisburg Scranton
1,2/5/2017 0:00,1.14,275843,117876,4525,153442,72537,67100,5108,329,conventional,Harrisburg Scranton
1,1/21/2018 0:00,1.14,262892,125848,168,136876,82545,79399,3143,3,conventional,Harrisburg Scranton
1,8/23/2015 0:00,1.14,253238,4337,422,248479,45255,44346,909,0,conventional,Hartford Springfield
1,2/12/2017 0:00,1.14,337922,85641,2290,249991,58059,54677,2762,620,conventional,Hartford Springfield
1,12/10/2017 0:00,1.14,377580,18098,162,359320,69542,58863,10673,6,conventional,Hartford Springfield
1,1/18/2015 0:00,1.14,108851,2911,2049,103891,40469,22405,17914,150,conventional,Indianapolis
1,8/16/2015 0:00,1.14,115431,5271,20018,90142,44629,23010,17605,4014,conventional,Indianapolis
1,4/16/2017 0:00,1.14,93863,13018,1773,79072,111566,46322,65172,72,conventional,Indianapolis
1,8/28/2016 0:00,1.14,122903,90635,113,32155,54397,29304,24543,550,conventional,Jacksonville
1,1/21/2018 0:00,1.14,151868,137389,445,14034,79418,34373,44669,376,conventional,Jacksonville
1,3/1/2015 0:00,1.14,50858,49178,0,1680,9387,9387,0,0,organic,Los Angeles
1,12/13/2015 0:00,1.14,21681,8068,0,13613,30233,21067,9166,0,organic,Los Angeles
1,5/15/2016 0:00,1.14,46078,15403,0,30675,61953,61936,17,0,organic,Los Angeles
1,8/7/2016 0:00,1.14,39279,13657,0,25622,91335,72770,18565,0,organic,Los Angeles
1,5/21/2017 0:00,1.14,1689971,1169689,91671,428611,1231945,1178399,402,53144,conventional,Los Angeles
1,11/19/2017 0:00,1.14,1424991,1042472,73389,309130,966392,893064,34871,38457,conventional,Los Angeles
1,11/12/2017 0:00,1.14,46777,3181,86,43510,54034,11788,42246,0,conventional,Louisville
1,3/4/2018 0:00,1.14,718922,639496,1780,77646,162466,112719,48965,782,conventional,Miami Ft Lauderdale
1,4/16/2017 0:00,1.14,3525,475,0,3050,4923,248,4675,0,organic,Nashville
1,4/30/2017 0:00,1.14,3313,387,0,2926,7787,193,7594,0,organic,Nashville
1,6/4/2017 0:00,1.14,3547,350,0,3197,7030,502,6528,0,organic,Nashville
1,7/30/2017 0:00,1.14,136283,106460,52,29771,81492,65556,14828,1108,conventional,Nashville
1,10/29/2017 0:00,1.14,135617,125955,185,9477,82107,68555,13184,368,conventional,Nashville
1,12/24/2017 0:00,1.14,143267,127281,1613,14373,81603,72271,8225,1107,conventional,New Orleans Mobile
1,8/2/2015 0:00,1.14,1207365,21769,1331,1184265,251359,216694,34665,0,conventional,New York City
1,8/16/2015 0:00,1.14,1312597,19663,1728,1291206,223384,188594,34788,2,conventional,New York City
1,11/22/2015 0:00,1.14,921577,15005,1228,905344,190227,156661,33559,7,conventional,New York City
1,5/15/2016 0:00,1.14,1308663,17964,16601,1274098,398066,343885,52451,1730,conventional,New York City
1,5/22/2016 0:00,1.14,1190669,16782,16383,1157504,395979,362726,32848,405,conventional,New York City
1,12/10/2017 0:00,1.14,1956106,48483,1562,1906061,434203,411052,23131,20,conventional,New York City
1,6/28/2015 0:00,1.14,300327,2583,15156,282588,152474,152425,49,0,conventional,Northern New England
1,3/20/2016 0:00,1.14,353930,3205,25615,325110,60675,60671,4,0,conventional,Northern New England
1,8/14/2016 0:00,1.14,303096,210919,132,92045,113598,53991,54647,4960,conventional,Orlando
1,2/1/2015 0:00,1.14,449979,30263,1722,417994,119326,104366,14960,0,conventional,Philadelphia
1,1/17/2016 0:00,1.14,358043,15195,2772,340076,134523,124209,10314,0,conventional,Philadelphia
1,8/20/2017 0:00,1.14,544323,404666,12551,127106,229624,152308,72488,4828,conventional,Phoenix Tucson
1,2/14/2016 0:00,1.14,56649,2425,1332,52892,30579,19080,11499,0,conventional,Pittsburgh
1,8/2/2015 0:00,1.14,431336,193729,20133,217474,69771,69762,7,2,conventional,Portland
1,8/30/2015 0:00,1.14,353823,154462,13236,186125,73955,73781,139,35,conventional,Portland
1,5/28/2017 0:00,1.14,11927,2592,32,9303,49318,166,49152,0,organic,Portland
1,2/8/2015 0:00,1.14,149461,68078,33712,47671,73022,62051,10971,0,conventional,Raleigh Greensboro
1,6/7/2015 0:00,1.14,176603,73208,41892,61503,83375,82783,592,0,conventional,Raleigh Greensboro
1,3/27/2016 0:00,1.14,189341,44251,15426,129664,71146,70533,613,0,conventional,Raleigh Greensboro
1,7/3/2016 0:00,1.14,216643,64012,44753,107878,90573,79394,1461,9718,conventional,Raleigh Greensboro
1,1/22/2017 0:00,1.14,242452,88147,18581,135724,84545,80561,3984,0,conventional,Raleigh Greensboro
1,4/5/2015 0:00,1.14,175342,69929,9827,95586,46780,45789,991,0,conventional,Richmond Norfolk
1,3/27/2016 0:00,1.14,3419,185,225,3009,5611,2487,3124,0,organic,Richmond Norfolk
1,3/4/2018 0:00,1.14,154476,69170,1792,83514,134642,115640,18714,288,conventional,Richmond Norfolk
1,7/12/2015 0:00,1.14,4858,125,0,4733,4113,273,3840,0,organic,Roanoke
1,8/30/2015 0:00,1.14,83701,39821,261,43619,30352,29963,389,0,conventional,Roanoke
1,2/5/2017 0:00,1.14,5528,225,0,5303,4215,1978,2237,0,organic,Roanoke
1,1/28/2018 0:00,1.14,80919,31260,283,49376,78370,61701,16669,0,conventional,Roanoke
1,2/22/2015 0:00,1.14,365778,137425,11562,216791,39235,39235,0,0,conventional,Sacramento
1,5/10/2015 0:00,1.14,393062,162135,13246,217681,44760,44760,0,0,conventional,Sacramento
1,11/8/2015 0:00,1.14,314980,118697,11093,185190,42153,42153,0,0,conventional,Sacramento
1,3/13/2016 0:00,1.14,385004,139305,18205,227494,56329,56309,0,20,conventional,Sacramento
1,12/24/2017 0:00,1.14,416896,128125,990,287781,52639,46569,580,5490,conventional,Sacramento
1,3/18/2018 0:00,1.14,425163,154152,841,270170,92300,84669,734,6897,conventional,Sacramento
1,8/7/2016 0:00,1.14,351072,164926,17490,168656,183884,163647,20237,0,conventional,San Diego
1,3/11/2018 0:00,1.14,306563,165801,16483,124279,205592,197839,6495,1258,conventional,San Diego
1,2/12/2017 0:00,1.14,683303,265976,22684,394643,82681,76702,1054,4925,conventional,San Francisco
1,5/24/2015 0:00,1.14,468278,213212,14400,240666,109668,109172,460,36,conventional,Seattle
1,7/12/2015 0:00,1.14,478856,261871,12664,204321,119004,117907,981,116,conventional,Seattle
1,11/1/2015 0:00,1.14,292803,105847,10033,176923,143119,143027,0,92,conventional,Seattle
1,11/22/2015 0:00,1.14,23057,969,52,22036,41766,116,41650,0,organic,Seattle
1,8/14/2016 0:00,1.14,265088,103908,2368,158812,326550,326096,89,365,conventional,Seattle
1,3/19/2017 0:00,1.14,268254,109446,330,158478,332445,330536,1660,249,conventional,Seattle
1,2/4/2018 0:00,1.14,33519,1346,85,32088,91141,1999,88881,261,organic,Seattle
1,4/17/2016 0:00,1.14,1409,80,0,1329,1966,0,1966,0,organic,Spokane
1,7/31/2016 0:00,1.14,41916,25236,1168,15512,41986,41986,0,0,conventional,Spokane
1,8/14/2016 0:00,1.14,43172,24616,2321,16235,40761,40759,0,2,conventional,Spokane
1,11/20/2016 0:00,1.14,34920,9351,24,25545,46097,45969,4,124,conventional,Spokane
1,5/21/2017 0:00,1.14,47139,20886,196,26057,45133,44915,143,75,conventional,Spokane
1,11/27/2016 0:00,1.14,2035,1663,0,372,7114,1130,5984,0,organic,St Louis
1,1/22/2017 0:00,1.14,71439,63019,105,8315,83985,54350,29635,0,conventional,St Louis
1,7/2/2017 0:00,1.14,113067,102626,461,9980,79108,78516,526,66,conventional,St Louis
1,12/31/2017 0:00,1.14,103780,96909,264,6607,88391,67704,20687,0,conventional,St Louis
1,8/14/2016 0:00,1.14,324137,213371,63,110703,127939,65541,57508,4890,conventional,Tampa
1,8/21/2016 0:00,1.14,276170,175345,49,100776,113885,80158,27827,5900,conventional,Tampa
1,8/28/2016 0:00,1.14,277140,177293,63,99784,101679,78855,20240,2584,conventional,Tampa
1,9/18/2016 0:00,1.14,199464,132431,103,66930,145475,73698,71774,3,conventional,Tampa
1,3/4/2018 0:00,1.14,422882,372631,1466,48785,174469,88569,85747,153,conventional,Tampa
1,10/2/2016 0:00,1.14,403602,326742,15372,61488,201433,131472,69961,0,conventional,West Tex New Mexico
1,9/3/2017 0:00,1.14,525300,448083,6038,71179,141475,95619,45849,7,conventional,West Tex New Mexico
1,9/10/2017 0:00,1.14,512341,439333,5766,67242,136852,103192,33660,0,conventional,West Tex New Mexico
1,8/2/2015 0:00,1.15,352010,306588,3515,41907,53888,42126,11720,42,conventional,Atlanta
1,8/30/2015 0:00,1.15,321691,275818,1034,44839,61281,47138,14112,31,conventional,Atlanta
1,10/16/2016 0:00,1.15,5782,1142,0,4640,11882,48,11834,0,organic,Atlanta
1,4/16/2017 0:00,1.15,286590,237538,144,48908,256639,170946,80088,5605,conventional,Atlanta
1,2/1/2015 0:00,1.15,23316,14635,668,8013,4614,4614,0,0,organic,Baltimore Washington
1,4/12/2015 0:00,1.15,636238,70797,42271,523170,201392,196076,5316,0,conventional,Baltimore Washington
1,6/28/2015 0:00,1.15,650697,65052,51110,534535,211565,207378,4023,164,conventional,Baltimore Washington
1,12/13/2015 0:00,1.15,468543,44400,24291,399852,150966,149070,1896,0,conventional,Baltimore Washington
1,12/31/2017 0:00,1.15,591009,66629,4920,519460,258478,245666,12812,0,conventional,Baltimore Washington
1,1/7/2018 0:00,1.15,11412,1316,134,9962,70871,70864,7,0,organic,Baltimore Washington
1,7/5/2015 0:00,1.15,78407,61950,8435,8022,6638,6557,81,0,conventional,Boise
1,3/6/2016 0:00,1.15,507,16,0,491,874,0,874,0,organic,Boise
1,2/26/2017 0:00,1.15,414,21,0,393,2534,659,1875,0,organic,Boise
1,3/19/2017 0:00,1.15,46813,33892,9034,3887,39914,39041,834,39,conventional,Boise
1,4/16/2017 0:00,1.15,56107,43003,9549,3555,43303,43271,29,3,conventional,Boise
1,1/14/2018 0:00,1.15,65049,49335,8299,7415,46064,19136,26830,98,conventional,Boise
1,4/19/2015 0:00,1.15,389057,4014,163,384880,115563,114562,1001,0,conventional,Boston
1,8/16/2015 0:00,1.15,469686,4461,749,464476,96109,95887,222,0,conventional,Boston
1,9/20/2015 0:00,1.15,403468,4377,418,398673,95172,91613,3559,0,conventional,Boston
1,11/15/2015 0:00,1.15,541,7,0,534,8239,8233,6,0,organic,Boston
1,1/10/2016 0:00,1.15,409314,4120,13321,391873,127360,127178,182,0,conventional,Boston
1,4/24/2016 0:00,1.15,72437,1391,1785,69261,98706,98706,0,0,conventional,Buffalo Rochester
1,6/5/2016 0:00,1.15,80632,1451,258,78923,92813,90283,0,2530,conventional,Buffalo Rochester
1,6/12/2016 0:00,1.15,84601,4629,107,79865,97870,95730,0,2140,conventional,Buffalo Rochester
1,12/17/2017 0:00,1.15,327,196,0,131,10457,3560,6897,0,organic,Buffalo Rochester
1,12/24/2017 0:00,1.15,298,233,0,65,10728,9440,1288,0,organic,Buffalo Rochester
1,12/31/2017 0:00,1.15,259,176,0,83,10310,5005,5305,0,organic,Buffalo Rochester
1,6/7/2015 0:00,1.15,127330,43524,38579,45227,72651,69124,3527,0,conventional,Charlotte
1,6/14/2015 0:00,1.15,137270,31248,41193,64829,69824,67842,1982,0,conventional,Charlotte
1,8/23/2015 0:00,1.15,124435,32281,41678,50476,78864,76846,2018,0,conventional,Charlotte
1,3/20/2016 0:00,1.15,153953,33582,18631,101740,51415,45427,5988,0,conventional,Charlotte
1,1/11/2015 0:00,1.15,723577,31240,133849,558488,79298,74716,4539,43,conventional,Chicago
1,9/27/2015 0:00,1.15,649707,16484,101194,532029,70794,63370,2923,4501,conventional,Chicago
1,10/18/2015 0:00,1.15,627186,25883,118311,482992,63117,62077,286,754,conventional,Chicago
1,2/28/2016 0:00,1.15,688271,32414,133067,522790,92681,90778,1903,0,conventional,Chicago
1,4/3/2016 0:00,1.15,632766,36212,139240,457314,79444,75467,3947,30,conventional,Chicago
1,5/29/2016 0:00,1.15,824776,36554,145364,642858,133791,129035,3360,1396,conventional,Chicago
1,1/1/2017 0:00,1.15,733630,87696,114647,531287,69718,63551,1078,5089,conventional,Chicago
1,8/20/2017 0:00,1.15,112863,4339,884,107640,194754,21955,172119,680,conventional,Cincinnati Dayton
1,1/14/2018 0:00,1.15,110138,59620,19975,30543,133228,123961,9260,7,conventional,Cincinnati Dayton
1,7/24/2016 0:00,1.15,114024,73713,6084,34227,59311,46627,8564,4120,conventional,Columbus
1,1/7/2018 0:00,1.15,2773,1640,0,1133,9816,9106,710,0,organic,Columbus
1,3/6/2016 0:00,1.15,7724,7164,0,560,11740,9962,1778,0,organic,Dallas Ft Worth
1,3/22/2015 0:00,1.15,520627,131882,8461,380284,82484,47368,35116,0,conventional,Denver
1,1/17/2016 0:00,1.15,9745,6052,23,3670,12314,1738,10576,0,organic,Denver
1,4/3/2016 0:00,1.15,8708,6435,16,2257,18541,11674,6867,0,organic,Denver
1,7/31/2016 0:00,1.15,342615,144731,19083,178801,330973,200378,129902,693,conventional,Denver
1,9/4/2016 0:00,1.15,11349,8811,275,2263,13678,11409,2269,0,organic,Denver
1,9/25/2016 0:00,1.15,320021,135132,16829,168060,360926,91075,269662,189,conventional,Denver
1,10/16/2016 0:00,1.15,301822,129257,16490,156075,371570,91677,279893,0,conventional,Denver
1,2/26/2017 0:00,1.15,391514,139038,15022,237454,390731,214059,176672,0,conventional,Denver
1,4/23/2017 0:00,1.15,348812,162810,22772,163230,418129,88929,329200,0,conventional,Denver
1,7/23/2017 0:00,1.15,516329,149314,13389,353626,455022,86886,368136,0,conventional,Denver
1,1/28/2018 0:00,1.15,407359,181752,9804,215803,365859,111320,254538,1,conventional,Denver
1,2/22/2015 0:00,1.15,180382,99207,46472,34703,70507,66789,268,3450,conventional,Detroit
1,7/24/2016 0:00,1.15,214516,133985,40560,39971,140062,111539,10056,18467,conventional,Detroit
1,8/21/2016 0:00,1.15,188328,121469,13152,53707,128531,127062,109,1360,conventional,Detroit
1,3/25/2018 0:00,1.15,217108,82568,62079,72461,260531,211304,21813,27414,conventional,Detroit
1,9/27/2015 0:00,1.15,103277,2978,13024,87275,34573,28889,1913,3771,conventional,Grand Rapids
1,3/13/2016 0:00,1.15,95983,2180,2608,91195,53137,43482,9622,33,conventional,Grand Rapids
1,3/8/2015 0:00,1.15,114602,38517,334,75751,77675,75825,1850,0,conventional,Harrisburg Scranton
1,9/27/2015 0:00,1.15,139091,30410,295,108386,53387,51731,1656,0,conventional,Harrisburg Scranton
1,1/17/2016 0:00,1.15,165282,37242,215,127825,86489,85284,1205,0,conventional,Harrisburg Scranton
1,2/21/2016 0:00,1.15,170443,33668,158,136617,64998,62780,2218,0,conventional,Harrisburg Scranton
1,3/27/2016 0:00,1.15,171556,35551,157,135848,75835,74485,1350,0,conventional,Harrisburg Scranton
1,9/4/2016 0:00,1.15,190390,77541,231,112618,120787,119477,1160,150,conventional,Harrisburg Scranton
1,1/28/2018 0:00,1.15,214175,101248,130,112797,84896,84112,447,337,conventional,Harrisburg Scranton
1,6/14/2015 0:00,1.15,265191,4927,6840,253424,72847,69608,3239,0,conventional,Hartford Springfield
1,5/29/2016 0:00,1.15,316234,5717,433,310084,66209,63033,1486,1690,conventional,Hartford Springfield
1,2/1/2015 0:00,1.15,11340,9834,0,1506,947,947,0,0,organic,Houston
1,10/30/2016 0:00,1.15,531055,346283,3193,181579,178836,47723,131113,0,conventional,Houston
1,4/12/2015 0:00,1.15,102677,13497,2458,86722,43745,33143,10414,188,conventional,Indianapolis
1,6/14/2015 0:00,1.15,121206,10382,13744,97080,52339,33479,17581,1279,conventional,Indianapolis
1,4/10/2016 0:00,1.15,1383,92,0,1291,2183,970,1213,0,organic,Indianapolis
1,6/26/2016 0:00,1.15,119869,14453,15030,90386,63686,41778,16249,5659,conventional,Indianapolis
1,2/12/2017 0:00,1.15,2174,785,0,1389,2139,1269,870,0,organic,Indianapolis
1,1/8/2017 0:00,1.15,71013,47783,149,23081,70680,29268,41412,0,conventional,Jacksonville
1,7/24/2016 0:00,1.15,177108,110869,7525,58714,106755,66233,40005,517,conventional,Las Vegas
1,2/19/2017 0:00,1.15,5678,1901,0,3777,12277,11578,699,0,organic,Las Vegas
1,1/3/2016 0:00,1.15,30091,11698,0,18393,30807,26301,4506,0,organic,Los Angeles
1,6/12/2016 0:00,1.15,51234,16791,0,34443,55281,55248,33,0,organic,Los Angeles
1,7/10/2016 0:00,1.15,48322,21301,10,27011,77369,77226,143,0,organic,Los Angeles
1,1/21/2018 0:00,1.15,1677810,1230414,82844,364552,975213,918833,16790,39590,conventional,Los Angeles
1,6/28/2015 0:00,1.15,44566,2289,1061,41216,24664,15248,9197,219,conventional,Louisville
1,7/5/2015 0:00,1.15,54475,1949,3206,49320,27275,16461,10377,437,conventional,Louisville
1,8/23/2015 0:00,1.15,44514,2607,1974,39933,20818,10968,9442,408,conventional,Louisville
1,7/10/2016 0:00,1.15,67083,2785,2084,62214,27509,15929,8354,3226,conventional,Louisville
1,10/9/2016 0:00,1.15,38848,1706,329,36813,39415,11916,27499,0,conventional,Louisville
1,4/2/2017 0:00,1.15,45569,2229,225,43115,51394,18336,33058,0,conventional,Louisville
1,5/14/2017 0:00,1.15,1189,0,0,1189,4533,621,3912,0,organic,Louisville
1,1/14/2018 0:00,1.15,57057,12826,169,44062,64756,32059,32694,3,conventional,Louisville
1,3/4/2018 0:00,1.15,46198,22841,219,23138,50976,32351,17796,829,conventional,Louisville
1,4/3/2016 0:00,1.15,390806,287271,72,103463,152429,54722,97707,0,conventional,Miami Ft Lauderdale
1,7/26/2015 0:00,1.15,5606,385,0,5221,3568,576,2992,0,organic,Nashville
1,10/2/2016 0:00,1.15,91865,76163,86,15616,80891,63580,17311,0,conventional,Nashville
1,6/11/2017 0:00,1.15,3703,381,0,3322,10127,1732,8395,0,organic,Nashville
1,1/7/2018 0:00,1.15,216714,183344,2514,30856,79227,64893,13346,988,conventional,New Orleans Mobile
1,1/14/2018 0:00,1.15,195552,170098,2542,22912,95020,76659,17343,1018,conventional,New Orleans Mobile
1,1/10/2016 0:00,1.15,1030053,16165,1670,1012218,334219,278109,56110,0,conventional,New York City
1,2/28/2016 0:00,1.15,1302781,18296,2028,1282457,291647,249147,42500,0,conventional,New York City
1,3/15/2015 0:00,1.15,253420,6236,91,247093,48433,48391,42,0,conventional,Northern New England
1,5/17/2015 0:00,1.15,290568,2746,30,287792,131916,131905,11,0,conventional,Northern New England
1,7/5/2015 0:00,1.15,359824,2969,17992,338863,176819,176637,182,0,conventional,Northern New England
1,6/28/2015 0:00,1.15,197097,144511,119,52467,80757,62187,18570,0,conventional,Orlando
1,3/13/2016 0:00,1.15,202,109,9,84,1277,1274,3,0,organic,Pittsburgh
1,3/27/2016 0:00,1.15,56260,1247,1505,53508,37349,20111,17238,0,conventional,Pittsburgh
1,4/16/2017 0:00,1.15,9050,3516,14,5520,36755,236,36519,0,organic,Portland
1,7/23/2017 0:00,1.15,418951,163682,15020,240249,187178,99302,87801,75,conventional,Portland
1,5/17/2015 0:00,1.15,15196,171,4562,10463,2760,2118,642,0,organic,Raleigh Greensboro
1,1/11/2015 0:00,1.15,149545,71743,10952,66850,44916,36161,8755,0,conventional,Richmond Norfolk
1,3/29/2015 0:00,1.15,162655,54696,11553,96406,43300,42423,877,0,conventional,Richmond Norfolk
1,12/18/2016 0:00,1.15,121451,64260,2892,54299,52758,51587,1171,0,conventional,Richmond Norfolk
1,1/15/2017 0:00,1.15,190124,96323,3885,89916,71190,69982,1165,43,conventional,Richmond Norfolk
1,11/5/2017 0:00,1.15,159834,82956,1474,75404,90767,87157,3548,62,conventional,Richmond Norfolk
1,1/25/2015 0:00,1.15,89760,48244,104,41412,33310,29161,4149,0,conventional,Roanoke
1,9/4/2016 0:00,1.15,3894,98,0,3796,7950,1605,6345,0,organic,Roanoke
1,10/16/2016 0:00,1.15,3068,52,0,3016,5255,1582,3673,0,organic,Roanoke
1,12/18/2016 0:00,1.15,56180,29594,125,26461,36926,35874,1052,0,conventional,Roanoke
1,3/5/2017 0:00,1.15,80814,31739,159,48916,68424,67686,738,0,conventional,Roanoke
1,4/2/2017 0:00,1.15,83670,32992,94,50584,85705,84689,1016,0,conventional,Roanoke
1,5/28/2017 0:00,1.15,89213,42689,107,46417,76498,62799,13638,61,conventional,Roanoke
1,6/25/2017 0:00,1.15,75489,28194,97,47198,70642,58834,9493,2315,conventional,Roanoke
1,4/10/2016 0:00,1.15,401623,152170,22373,227080,57719,57377,20,322,conventional,Sacramento
1,4/17/2016 0:00,1.15,390477,158324,21379,210774,57605,57218,61,326,conventional,Sacramento
1,6/12/2016 0:00,1.15,444109,158599,22373,263137,57049,56671,13,365,conventional,Sacramento
1,1/8/2017 0:00,1.15,433436,156654,643,276139,73370,66988,4337,2045,conventional,Sacramento
